2.173371548028371762e+02 4.659366936166525193e+02
5.248730180700043775e+02 5.973042002135874782e+02
3.692164747308000301e+02 2.617439992961681696e+02
5.431437192441054549e+02 5.753644703810922856e+00
3.127666824472120197e+02 5.373450546843838538e+02
1.059023754899790504e+00 1.129818627296847779e+02
3.071925084196792568e+02 1.239433512615872388e+02
1.151858535164856221e+02 2.734330249220268456e+02
5.979310228312853042e+02 2.617733044949688974e+02
2.533413206250212113e+02 1.762842686476077461e+02
4.616657567065015542e+02 1.615130798145880249e+02
5.414658167366177821e+01 4.197229018329218242e+00
2.575468181906676932e+02 3.387929391929602474e+01
2.446785926235056081e+02 5.048419145697036470e+02
7.821171460557675914e+01 3.357938908512462604e+02
1.310601061986211846e+02 1.311622803156833470e+02
4.266217204498207707e+02 1.072050492451186017e+02
5.917421197431393693e+02 1.313468074895611792e+01
2.305274695652843775e+01 1.495821135684969931e+02
3.240364836086362743e+02 2.358375948304856422e+02
5.057093740834692426e+02 4.054421554636116412e+02
5.529365555429163805e+02 1.856039930485786726e+02
2.350109297828517469e+02 5.153629596986249908e+02
4.758666361416241557e+02 1.761070424797955241e+02
5.844907476470471011e+02 2.652151510460533927e+02
1.043051312207496011e+02 1.632601715232619313e+02
5.396350295516186861e+02 1.662264784747538116e+01
4.843197906497434246e+02 2.312900079942213267e+02
2.398228569180420493e+02 2.059783836501878440e+01
3.305626601935320963e+01 5.587354897386844641e+02
5.587067314356465886e+02 3.067696724399531263e+02
4.719179907325897716e+02 6.657361938982570848e+01
4.881310620614945606e+02 3.660323114122116408e+02
8.043532973337977410e+01 5.304467297454530126e+02
4.133593675456912564e+01 5.197364194789206948e+01
5.014274300948108021e+02 9.380564189190192792e+01
2.969014511738487840e+02 1.812995425780480900e+02
4.055855030373014074e+02 4.536095639850054226e+02
3.673554006622090924e+02 9.801022819918134132e+01
4.372193566243924465e+02 1.649557867740475103e+02
4.667423799038205630e+02 4.224878135014511713e+02
3.277974704812460516e+01 3.515490894235892938e+02
5.763240766354959987e+02 4.593272238822389113e+02
4.370997781006258833e+02 3.856462304620111468e+02
2.748186765359697006e+02 3.214968297174797840e+02
4.075226251886747377e+02 4.641253510591581062e+02
4.915211158202558863e+02 3.710962105745558688e+02
4.942768698936439620e+01 7.918353024949426811e+01
5.362490775710078879e+02 3.787875448560917562e+02
4.570576441701704198e+02 2.215833337484865808e+02
5.572502981283802228e+02 4.997054826122344906e+01
4.814743550223089983e+02 9.691813970047616067e+01
5.388763975226212324e+02 2.485937049945995909e+02
5.790231603808285854e+02 1.170545348841530995e+02
2.801739018288232046e+02 1.242603839996261286e+02
4.694759607497959450e+02 3.196722661043312996e+02
2.327507737780792354e+02 4.423357965000389527e+02
2.903944045783487695e+02 7.151183991088909409e+01
3.367157510380861822e+02 2.035971780364495203e+02
4.110064087829101709e+02 4.594350581222007577e+02
4.262736777710308047e+02 1.163565853877335741e+02
3.408372281718816907e+02 2.801557098273314637e+02
7.947636440586736128e+00 1.393854638583101746e+02
5.109019873141199923e+02 4.338384975835326145e+02
2.304548867190576686e+02 4.024453771169300467e+02
7.031230692165829055e+01 2.910057293693805605e+02
6.938098921660838414e+01 5.760788367254693867e+02
2.836998668186178634e+02 1.940830481210001324e+02
1.425835366609597088e+02 1.054764821450132644e+02
4.485949827981467593e+02 2.123907943236937399e+02
3.686501732329396077e+02 5.113596815822819508e+02
1.662343211122753530e+02 4.499225707237582128e+02
4.568524235252880885e+02 5.836829603892476825e+02
3.181518779895251470e+01 5.331491239730864891e+02
4.716442716359690053e+02 1.977614196025455726e+02
2.029862861471114854e+02 5.915007295400303065e+02
3.201768108495141973e+02 1.762445288488972039e+02
3.491421619134142134e+02 4.297901456087971610e+02
3.899306774959035238e+02 3.148835421071100313e+02
1.790071503220513804e+01 4.689370510405076971e+02
5.635051351760453144e+02 2.828689199312497635e+02
4.703338093097347610e+02 5.126165299945691913e+02
2.193451900373593162e+02 5.731886771507099638e+02
3.609235986097068576e+02 5.623422295328017526e+02
2.690034857548212130e+02 2.260928265907964274e+01
5.166698956292125331e+02 4.084526912827782894e+02
4.346068734646736402e+02 4.194436962816746473e+02
2.697118049167830236e+02 2.080853422195996316e+01
7.001244100413283888e+01 3.286506042827084002e+02
5.638580031198886218e+02 2.206357775095440132e+01
2.968178084702934711e+02 4.410795835112271135e+01
4.786891879633182043e+02 5.660019864761577537e+02
4.431032854950391879e+02 3.918565534700322814e+02
1.519946307063655411e+01 2.751323319919137589e+02
3.820177176495544131e+02 4.278493887909869500e+02
4.062524837950168717e+02 2.041931003608107176e+02
1.907118181047956966e+02 4.675340637950169480e+02
3.097135177697180666e+02 3.884802738757593943e+02
1.508170399800899304e+02 1.193226830916561738e+02
1.931662786736718260e+02 9.362596500214204198e+00
5.906144911895286214e+02 4.840857489697133929e+02
9.772001944841943555e+01 3.762630918253748291e+02
4.743701227024999980e+02 5.214543974784895681e+02
3.191750832476600408e+02 5.490748901060597973e+02
5.772659327350128251e+02 6.917801449460448282e+01
3.387777895662197238e+02 4.365192093238181315e+02
4.759252222099966616e+02 4.656076946671558403e+02
3.265013551010568449e+02 3.883930024621817552e+02
3.442439577979106389e+02 3.361878634842366864e+02
4.968099467288673168e+02 4.598720915027745377e+02
1.579338895329205350e+01 2.242655086411475907e+02
4.017485968747004108e+02 2.448867423321725028e+02
2.555730941896531192e+02 5.816322732313582264e+02
3.457550160402529968e+02 3.643493197780833839e+02
2.593156604979698443e+01 1.262460598250790156e+02
1.645815607505537912e+02 2.350885428197360341e+02
5.625735917914780657e+02 2.538049167138736664e+02
4.107113991598764642e+02 4.883871701780960279e+02
3.126977712624143351e+02 2.060453114246024882e+02
4.815926180120381446e+02 1.750578240136067620e+02
1.951006733277412479e+02 1.610559906909423660e+02
4.994151996263819910e+02 4.275414119191523810e+02
4.287780143239855875e+02 2.868817205627931912e+02
5.149273035726816943e+02 3.650339553514857016e+02
6.220241673120943204e+01 4.478266941296773496e+01
4.653349407553077413e+02 3.673503329137722062e+02
4.874871782515672294e+02 3.218386355876164657e+02
5.742136758239286110e+02 3.162787971652430201e+02
4.067600149378818060e+02 3.501339736118213750e+02
5.610990209142142930e+02 5.288104603943212396e+02
7.727670164781564210e+01 2.399790841511006363e+02
5.647274347407909545e+02 4.660729496036509545e+02
2.944757970146829393e+02 9.092899875443625035e+01
2.927135251516422159e+02 9.668403010859071856e+01
5.248839891491749086e+02 1.751355766696023153e+01
1.104573571046479259e+02 1.906504976083529641e+02
2.897077794186728283e+02 3.949310856835103891e+02
1.339358192900366760e+02 3.470455156115155546e+02
1.819367112205281387e+02 1.288433559219893709e+02
3.064540311358277904e+02 5.985186649135661128e+02
2.408715637969780232e+02 4.249178648251070456e+01
5.253092533737387839e+02 5.756403542841959506e+02
6.972410324757616706e+01 2.350373638516911967e+02
4.551106725627832361e+02 5.018293818159552870e+02
4.669275198791131629e+02 1.925671902255071757e+02
5.188364403035805026e+02 1.353459325291374853e+02
2.691377718004240478e+02 1.519950474758252881e+02
4.858008752095632872e+02 2.936578213652566660e+02
5.826199083725438186e+02 2.222002793835296188e+02
2.280524457444336406e+02 3.067642321331570656e+02
5.252133088173182784e+01 3.654792813028498131e+02
1.436028405392188176e+02 2.730819434278617450e+02
2.582828214914156320e+02 5.895106336462556555e+02
1.620752085460493390e+02 4.185789476798155420e+02
1.146867053222551363e+02 5.737515337647776050e+02
2.605727033610742183e+02 3.875072061196868844e+01
4.697867689450877720e+02 3.534367151802347280e+02
5.097790937200418853e+02 4.922566307302259361e+02
1.430548047653851995e+02 5.847734191827814811e+02
9.325698410467811073e+01 5.192144296414264772e+02
2.872478176595004697e+02 3.886453018776194881e+02
5.090692036881518447e+02 2.268053182603487130e+02
3.769067919437969749e+02 6.756584734496750855e+01
4.073650297700297642e+02 2.023479866082026888e+02
8.929577447236196974e+01 3.137374595735400931e+02
3.934417806388662484e+02 1.470936153012704608e+02
2.442147987110223539e+02 4.253363656143001208e+02
4.982715761485984984e+01 5.087410294612243433e+02
2.159775886550583266e+02 3.717799689310185727e+02
1.464745318366200308e+02 2.499551455099431791e+02
1.118694418519908567e+02 1.528343789497755267e+02
3.367320322199274187e+02 4.814885605779070374e+02
6.682811671377120888e+01 5.611647076894424799e+02
4.237916228336260929e+02 1.421494049564026625e+02
1.841372434189294438e+02 2.384366781640230215e+01
2.161316735442801473e+02 2.664114219448925951e+02
1.867567181748521818e+02 5.358545943677132755e+02
1.542129267728837760e+01 5.328837455982768461e+02
3.700704523962340318e+02 2.515154394157319757e+02
3.384570254892314551e+02 3.885011077646127546e+02
4.057264993609551311e+02 1.591230207041805897e+02
1.622681764539051130e+02 5.479386519857552003e+02
5.782104539180350002e+02 2.668374395623429507e+01
1.621695096205259006e+02 3.174136325523033619e+01
2.978822023424663143e+02 5.186926997444085146e+02
7.609364516347281437e+01 5.436041076525351627e+02
4.616050614500566098e+02 1.860938474756361813e+02
2.941550058477704965e+02 5.630517174207435573e+02
2.208767555167140983e+02 2.252156910642853518e+02
4.397431275041368508e+02 1.100433445016980585e+02
3.702303417740040459e+02 1.784545700509097088e+01
5.508678649337002753e+02 1.677410185956200905e+02
4.306297098066763169e+02 2.559990202402230750e+02
3.491432135631744131e+02 1.419345334244023604e+02
4.745864048008900227e+02 6.912907297564150610e+01
3.892018677437472434e+02 4.143021985484747916e+02
4.655081702639873242e+02 1.229417311831121822e+02
3.324132764609119590e+02 6.333131308909513990e+01
3.363691158505350245e+02 1.284938598615530907e+02
2.377381047246644528e+02 2.975216348265689703e+02
5.765976747113584224e+02 4.201392749452341491e+02
4.486460451961171714e+00 3.178059849445249370e+02
4.758778604463093984e+02 2.147773826508088746e+02
5.576745491958032517e+02 2.689338252245003957e+01
2.777832240673136965e+01 2.323261380100550753e+02
3.846922101089352850e+02 3.063544507738067182e+02
2.169485161644528546e+02 5.735264910238058746e+02
3.371509232645507836e+02 2.492864670046768936e+02
1.137694802806092014e+02 3.954441667393784883e+02
4.940596511232815828e+02 4.483032565061749324e+02
3.889742954290583157e+02 4.844790069546119184e+02
1.116256527385767896e+02 2.090399523121935204e+02
1.340923451948897593e+02 1.278013504808194227e+02
3.408591395373100568e+02 2.191652714183454265e+01
3.142981516876514547e+02 5.451017780781090778e+02
5.003849526420177654e+02 5.865438998170175182e+02
9.759873861255667293e+01 3.018316361542145501e+02
1.007473729393212949e+02 2.651866025970055034e+02
5.029415200447733696e+02 3.612381285786504463e+02
5.179045669969976871e+02 2.297335300308566275e+02
5.030167343218761289e+02 4.320233181661556046e+02
1.629735660986015944e+02 2.666367964553114689e+02
8.807501799614003346e+01 4.315391551993832309e+01
3.074702346246266984e+02 1.351712679362539689e+02
3.541750030895789223e+02 9.671537208874605085e+01
4.502784544892178360e+02 1.906066591338877743e+02
2.131117801990939711e+02 6.371373030371935897e+01
5.149083745495477160e+02 4.429413174514758111e+02
3.721261954209054323e+01 2.780859190530437104e+02
2.311122151899892287e+02 4.683536105515155441e+02
5.614503534297099350e+02 9.379420428385532205e+01
3.801474179026844240e+02 2.704364568104339241e+02
4.918996108688785398e+02 5.819748970591051602e+02
9.509532089815820655e+00 4.007208742115166160e+02
9.387990263040619254e+01 5.669942803074739146e+01
4.001108739340361922e+02 2.846356008336135801e+02
5.267367212956343110e+02 5.296191475363980317e+01
3.000660529297456378e+02 1.009247948022436532e+02
4.603458681104170864e+02 4.778242642351497693e+01
4.965596225466271108e+01 5.978382368222526111e+02
1.570616189170110033e+02 4.974284919332721415e+02
4.906102834120532066e+02 1.659812985992066672e+02
3.486769731559875822e+02 2.456261226148224637e+02
9.088178498515912906e+01 6.428012278094739429e+01
2.749155627703641471e+02 1.298512445093655820e+01
9.601835951055912233e+01 1.973089333360581463e+02
1.967903604060110752e+02 4.008312169471435027e+02
4.325316176498119347e+01 8.082527798632387572e+00
5.329661573679688900e+02 3.791180206290000001e+02
3.642347784447303525e+02 4.616246859275547081e+02
2.275998135561891900e+01 4.374597991689238938e+02
4.168747922991127552e+02 3.688227289837693661e+02
4.899023251398313050e+01 3.639190087564947476e+02
4.892299288448465973e+02 1.307289348982501167e+02
2.324869709899144823e+02 1.783397279232030428e+02
1.200485892356882687e+02 5.545709775810905739e+02
2.324893480699283828e+02 4.336199256761618699e+02
5.316784696880362162e+02 4.715092410150580804e+02
3.568471001529860018e+02 5.767483698389943356e+02
7.876860226238780172e+01 4.391826902074307668e+02
3.134415396072421913e+02 7.363578380608902307e+01
5.022993167138345711e+02 5.599299000546677689e+02
4.417852405534618470e+02 1.005351074730332215e+02
3.955520129795043545e+02 4.738836828031684831e+02
1.133753633660726337e+02 3.817697898600268331e+02
1.335115592710369583e+02 6.518469865518335382e+01
1.814157990234102158e+02 3.561758598173678791e+01
4.576161552160531301e+02 5.540123559404604237e+01
5.133890126944080521e+02 9.937586771996942048e+01
4.566573438856565872e+02 1.192956691165325367e+02
4.678272709359156352e+02 5.706519692343797487e+02
6.237477424360371714e+01 5.291218976053295364e+02
1.465220909505847828e+02 3.766349121318075390e+02
2.097410714042655115e+02 5.952300810210874715e+02
4.588289739492766444e+02 2.256753629411726081e+02
3.545191795173359424e+02 2.180305787993357569e+02
3.747798023924266317e+02 1.479360976752968497e+02
2.185302990454122778e+02 3.320818870571417847e+02
1.452445672175083189e+02 3.078364718059866618e+02
5.311287304930859818e+02 2.367005584321840104e+02
