3.025105285644531250e+02 1.813282470703125000e+02 0.000000000000000000e+00
3.022958679199218750e+02 1.813245544433593750e+02 3.436044976115226746e-02
3.020814819335937500e+02 1.813134918212890625e+02 6.872089952230453491e-02
3.018675842285156250e+02 1.812950744628906250e+02 1.030813455581665039e-01
3.016544494628906250e+02 1.812693176269531250e+02 1.374417990446090698e-01
3.014423217773437500e+02 1.812362518310546875e+02 1.718022525310516357e-01
3.012314758300781250e+02 1.811959228515625000e+02 2.061627060174942017e-01
3.010221252441406250e+02 1.811483764648437500e+02 2.405231595039367676e-01
3.008145446777343750e+02 1.810936584472656250e+02 2.748835980892181396e-01
3.006089477539062500e+02 1.810318450927734375e+02 3.092440366744995117e-01
3.004056091308593750e+02 1.809630126953125000e+02 3.436044752597808838e-01
3.002047424316406250e+02 1.808872222900390625e+02 3.779649138450622559e-01
3.000066223144531250e+02 1.808045806884765625e+02 4.123253524303436279e-01
2.998114318847656250e+02 1.807151794433593750e+02 4.466857910156250000e-01
2.996194458007812500e+02 1.806191253662109375e+02 4.810462296009063721e-01
2.994308776855468750e+02 1.805165405273437500e+02 5.154066681861877441e-01
2.992459411621093750e+02 1.804075317382812500e+02 5.497671365737915039e-01
2.990648498535156250e+02 1.802922363281250000e+02 5.841276049613952637e-01
2.988878173828125000e+02 1.801707916259765625e+02 6.184880733489990234e-01
2.987150573730468750e+02 1.800433349609375000e+02 6.528485417366027832e-01
2.985467834472656250e+02 1.799100189208984375e+02 6.872090101242065430e-01
2.983832092285156250e+02 1.797709960937500000e+02 7.215694785118103027e-01
2.982244873046875000e+02 1.796264343261718750e+02 7.559299468994140625e-01
2.980708312988281250e+02 1.794765167236328125e+02 7.902904152870178223e-01
2.979224243164062500e+02 1.793213958740234375e+02 8.246508836746215820e-01
2.977794189453125000e+02 1.791612701416015625e+02 8.590113520622253418e-01
2.976419982910156250e+02 1.789963378906250000e+02 8.933718204498291016e-01
2.975103454589843750e+02 1.788267822265625000e+02 9.277322888374328613e-01
2.973845825195312500e+02 1.786528015136718750e+02 9.620927572250366211e-01
2.972648620605468750e+02 1.784745941162109375e+02 9.964532256126403809e-01
2.971513366699218750e+02 1.782923889160156250e+02 1.030813694000244141e+00
2.970441589355468750e+02 1.781063842773437500e+02 1.065174102783203125e+00
2.969434204101562500e+02 1.779168090820312500e+02 1.099534511566162109e+00
2.968492431640625000e+02 1.777238922119140625e+02 1.133894920349121094e+00
2.967617492675781250e+02 1.775278472900390625e+02 1.168255329132080078e+00
2.966810607910156250e+02 1.773289184570312500e+02 1.202615737915039062e+00
2.966072387695312500e+02 1.771273345947265625e+02 1.236976146697998047e+00
2.965404052734375000e+02 1.769233245849609375e+02 1.271336555480957031e+00
2.964806213378906250e+02 1.767171478271484375e+02 1.305696964263916016e+00
2.964279479980468750e+02 1.765090332031250000e+02 1.340057373046875000e+00
2.963824462890625000e+02 1.762992248535156250e+02 1.374417781829833984e+00
2.963441772460937500e+02 1.760879821777343750e+02 1.408778190612792969e+00
2.963132019042968750e+02 1.758755493164062500e+02 1.443138599395751953e+00
2.962895202636718750e+02 1.756621856689453125e+02 1.477499008178710938e+00
2.962731933593750000e+02 1.754481353759765625e+02 1.511859416961669922e+00
2.962642211914062500e+02 1.752336425781250000e+02 1.546219825744628906e+00
2.962626342773437500e+02 1.750189666748046875e+02 1.580580234527587891e+00
2.962684326171875000e+02 1.748043670654296875e+02 1.614940643310546875e+00
2.962815856933593750e+02 1.745900878906250000e+02 1.649301052093505859e+00
2.963020935058593750e+02 1.743763885498046875e+02 1.683661460876464844e+00
2.963299255371093750e+02 1.741635284423828125e+02 1.718021869659423828e+00
2.963650512695312500e+02 1.739517517089843750e+02 1.752382278442382812e+00
2.964074401855468750e+02 1.737413024902343750e+02 1.786742687225341797e+00
2.964570312500000000e+02 1.735324249267578125e+02 1.821103096008300781e+00
2.965137634277343750e+02 1.733253784179687500e+02 1.855463504791259766e+00
2.965775756835937500e+02 1.731204071044921875e+02 1.889823913574218750e+00
2.966484069824218750e+02 1.729177551269531250e+02 1.924184322357177734e+00
2.967261657714843750e+02 1.727176513671875000e+02 1.958544731140136719e+00
2.968107299804687500e+02 1.725203399658203125e+02 1.992905139923095703e+00
2.969020385742187500e+02 1.723260498046875000e+02 2.027265548706054688e+00
2.969999694824218750e+02 1.721350097656250000e+02 2.061625957489013672e+00
2.971044006347656250e+02 1.719474487304687500e+02 2.095986366271972656e+00
2.972152099609375000e+02 1.717635803222656250e+02 2.130346775054931641e+00
2.973322753906250000e+02 1.715836334228515625e+02 2.164707183837890625e+00
2.974554443359375000e+02 1.714078063964843750e+02 2.199067592620849609e+00
2.975845947265625000e+02 1.712363128662109375e+02 2.233428001403808594e+00
2.977195434570312500e+02 1.710693664550781250e+02 2.267788410186767578e+00
2.978601684570312500e+02 1.709071502685546875e+02 2.302148818969726562e+00
2.980062561035156250e+02 1.707498626708984375e+02 2.336509227752685547e+00
2.981576843261718750e+02 1.705976867675781250e+02 2.370869636535644531e+00
2.983142395019531250e+02 1.704508056640625000e+02 2.405230045318603516e+00
2.984757385253906250e+02 1.703093872070312500e+02 2.439590454101562500e+00
2.986419982910156250e+02 1.701735992431640625e+02 2.473950862884521484e+00
2.988128356933593750e+02 1.700435943603515625e+02 2.508311271667480469e+00
2.989880371093750000e+02 1.699195404052734375e+02 2.542671680450439453e+00
2.991673889160156250e+02 1.698015747070312500e+02 2.577032089233398438e+00
2.993507080078125000e+02 1.696898498535156250e+02 2.611392498016357422e+00
2.995377502441406250e+02 1.695844879150390625e+02 2.645752906799316406e+00
2.997283020019531250e+02 1.694856109619140625e+02 2.680113315582275391e+00
2.999221496582031250e+02 1.693933410644531250e+02 2.714473724365234375e+00
3.001190490722656250e+02 1.693077850341796875e+02 2.748834133148193359e+00
3.003187561035156250e+02 1.692290344238281250e+02 2.783194541931152344e+00
3.005210571289062500e+02 1.691571960449218750e+02 2.817554950714111328e+00
3.007257080078125000e+02 1.690923461914062500e+02 2.851915359497070312e+00
3.009324645996093750e+02 1.690345611572265625e+02 2.886275768280029297e+00
3.011410827636718750e+02 1.689839172363281250e+02 2.920636177062988281e+00
3.013513183593750000e+02 1.689404754638671875e+02 2.954996585845947266e+00
3.015629272460937500e+02 1.689042816162109375e+02 2.989356994628906250e+00
3.017756652832031250e+02 1.688753814697265625e+02 3.023717403411865234e+00
3.019892578125000000e+02 1.688538055419921875e+02 3.058077812194824219e+00
3.022034606933593750e+02 1.688395690917968750e+02 3.092438220977783203e+00
3.024180297851562500e+02 1.688327026367187500e+02 3.126798629760742188e+00
3.026327209472656250e+02 1.688332214355468750e+02 -3.122026205062866211e+00
3.028472595214843750e+02 1.688411102294921875e+02 -3.087665796279907227e+00
3.030614013671875000e+02 1.688563690185546875e+02 -3.053305387496948242e+00
3.032748718261718750e+02 1.688789672851562500e+02 -3.018944978713989258e+00
3.034874572753906250e+02 1.689088897705078125e+02 -2.984584569931030273e+00
3.036988830566406250e+02 1.689460906982421875e+02 -2.950224161148071289e+00
3.039089050292968750e+02 1.689905395507812500e+02 -2.915863752365112305e+00
3.041172790527343750e+02 1.690421752929687500e+02 -2.881503343582153320e+00
3.043237609863281250e+02 1.691009368896484375e+02 -2.847142934799194336e+00
3.047418518066406250e+02 1.692338867187500000e+02 -2.820265293121337891e+00
3.051562194824218750e+02 1.693780212402343750e+02 -2.793387651443481445e+00
3.055665588378906250e+02 1.695332489013671875e+02 -2.766510009765625000e+00
3.059725646972656250e+02 1.696994476318359375e+02 -2.739632368087768555e+00
3.063739624023437500e+02 1.698764953613281250e+02 -2.712754726409912109e+00
3.067704467773437500e+02 1.700642547607421875e+02 -2.685877084732055664e+00
3.071617431640625000e+02 1.702626037597656250e+02 -2.658999443054199219e+00
3.075475769042968750e+02 1.704714050292968750e+02 -2.632121801376342773e+00
3.079276733398437500e+02 1.706904907226562500e+02 -2.605244159698486328e+00
3.083017272949218750e+02 1.709197235107421875e+02 -2.578366518020629883e+00
3.086694946289062500e+02 1.711589202880859375e+02 -2.551488876342773438e+00
3.090307006835937500e+02 1.714079132080078125e+02 -2.524611234664916992e+00
3.093850708007812500e+02 1.716665191650390625e+02 -2.497733592987060547e+00
3.097323608398437500e+02 1.719345550537109375e+02 -2.470855951309204102e+00
3.100723266601562500e+02 1.722118377685546875e+02 -2.443978309631347656e+00
3.104047241210937500e+02 1.724981536865234375e+02 -2.417100667953491211e+00
3.107293090820312500e+02 1.727933044433593750e+02 -2.390223026275634766e+00
3.110458374023437500e+02 1.730970611572265625e+02 -2.363345384597778320e+00
3.113540954589843750e+02 1.734092254638671875e+02 -2.336467742919921875e+00
3.116538391113281250e+02 1.737295532226562500e+02 -2.309590101242065430e+00
3.119448852539062500e+02 1.740578155517578125e+02 -2.282712459564208984e+00
3.122269897460937500e+02 1.743937835693359375e+02 -2.255834817886352539e+00
3.124999694824218750e+02 1.747372131347656250e+02 -2.228957176208496094e+00
3.127636108398437500e+02 1.750878601074218750e+02 -2.202079534530639648e+00
3.130177307128906250e+02 1.754454650878906250e+02 -2.175201892852783203e+00
3.132621765136718750e+02 1.758097686767578125e+02 -2.148324251174926758e+00
3.134967346191406250e+02 1.761805114746093750e+02 -2.121446609497070312e+00
3.137212524414062500e+02 1.765574188232421875e+02 -2.094568967819213867e+00
3.139355468750000000e+02 1.769402313232421875e+02 -2.067691326141357422e+00
3.141394653320312500e+02 1.773286590576171875e+02 -2.040813684463500977e+00
3.143328857421875000e+02 1.777224273681640625e+02 -2.013936042785644531e+00
3.145156555175781250e+02 1.781212463378906250e+02 -1.987058401107788086e+00
3.146876220703125000e+02 1.785248413085937500e+02 -1.960180759429931641e+00
3.148486938476562500e+02 1.789329071044921875e+02 -1.933303117752075195e+00
3.149987487792968750e+02 1.793451538085937500e+02 -1.906425476074218750e+00
3.151376647949218750e+02 1.797612915039062500e+02 -1.879547834396362305e+00
3.152653503417968750e+02 1.801810150146484375e+02 -1.852670192718505859e+00
3.153817138671875000e+02 1.806040191650390625e+02 -1.825792551040649414e+00
3.154866638183593750e+02 1.810299835205078125e+02 -1.798914909362792969e+00
3.155801086425781250e+02 1.814586181640625000e+02 -1.772037267684936523e+00
3.156620178222656250e+02 1.818896179199218750e+02 -1.745159626007080078e+00
3.157322998046875000e+02 1.823226623535156250e+02 -1.718281984329223633e+00
3.157909240722656250e+02 1.827574310302734375e+02 -1.691404342651367188e+00
3.158378601074218750e+02 1.831936187744140625e+02 -1.664526700973510742e+00
3.158730468750000000e+02 1.836309204101562500e+02 -1.637649059295654297e+00
3.158964538574218750e+02 1.840690002441406250e+02 -1.610771417617797852e+00
3.159080810546875000e+02 1.845075531005859375e+02 -1.583893775939941406e+00
3.159079284667968750e+02 1.849462585449218750e+02 -1.557016134262084961e+00
3.158959960937500000e+02 1.853848114013671875e+02 -1.530138492584228516e+00
3.158722839355468750e+02 1.858228759765625000e+02 -1.503260850906372070e+00
3.158367919921875000e+02 1.862601470947265625e+02 -1.476383209228515625e+00
3.157895812988281250e+02 1.866963043212890625e+02 -1.449505567550659180e+00
3.157306518554687500e+02 1.871310424804687500e+02 -1.422627925872802734e+00
3.156600646972656250e+02 1.875640411376953125e+02 -1.395750284194946289e+00
3.155778503417968750e+02 1.879949798583984375e+02 -1.368872642517089844e+00
3.154841003417968750e+02 1.884235534667968750e+02 -1.341995000839233398e+00
3.153788757324218750e+02 1.888494567871093750e+02 -1.315117359161376953e+00
3.152622375488281250e+02 1.892723693847656250e+02 -1.288239717483520508e+00
3.151342773437500000e+02 1.896920013427734375e+02 -1.261362075805664062e+00
3.149950866699218750e+02 1.901080474853515625e+02 -1.234484434127807617e+00
3.148447570800781250e+02 1.905202026367187500e+02 -1.207606792449951172e+00
3.146834106445312500e+02 1.909281616210937500e+02 -1.180729150772094727e+00
3.145111389160156250e+02 1.913316345214843750e+02 -1.153851509094238281e+00
3.143280944824218750e+02 1.917303314208984375e+02 -1.126973867416381836e+00
3.141343994140625000e+02 1.921239624023437500e+02 -1.100096225738525391e+00
3.139302062988281250e+02 1.925122528076171875e+02 -1.073218584060668945e+00
3.137156372070312500e+02 1.928949127197265625e+02 -1.046340942382812500e+00
3.134908752441406250e+02 1.932716674804687500e+02 -1.019463300704956055e+00
3.132560729980468750e+02 1.936422424316406250e+02 -9.925857186317443848e-01
3.130113830566406250e+02 1.940063781738281250e+02 -9.657081365585327148e-01
3.127570190429687500e+02 1.943638153076171875e+02 -9.388305544853210449e-01
3.124931335449218750e+02 1.947142791748046875e+02 -9.119529724121093750e-01
3.122199096679687500e+02 1.950575256347656250e+02 -8.850753903388977051e-01
3.119375610351562500e+02 1.953933105468750000e+02 -8.581978082656860352e-01
3.116463012695312500e+02 1.957213745117187500e+02 -8.313202261924743652e-01
3.113463134765625000e+02 1.960415039062500000e+02 -8.044426441192626953e-01
3.110378417968750000e+02 1.963534545898437500e+02 -7.775650620460510254e-01
3.107210998535156250e+02 1.966569976806640625e+02 -7.506874799728393555e-01
3.103963012695312500e+02 1.969519195556640625e+02 -7.238098978996276855e-01
3.100637207031250000e+02 1.972380065917968750e+02 -6.969323158264160156e-01
3.097235717773437500e+02 1.975150604248046875e+02 -6.700547337532043457e-01
3.093760986328125000e+02 1.977828674316406250e+02 -6.431771516799926758e-01
3.090215454101562500e+02 1.980412445068359375e+02 -6.162995696067810059e-01
3.086601867675781250e+02 1.982899932861328125e+02 -5.894219875335693359e-01
3.082922668457031250e+02 1.985289459228515625e+02 -5.625444054603576660e-01
3.079180603027343750e+02 1.987579193115234375e+02 -5.356668233871459961e-01
3.075378417968750000e+02 1.989767456054687500e+02 -5.087892413139343262e-01
3.071518554687500000e+02 1.991852874755859375e+02 -4.819116592407226562e-01
3.067604064941406250e+02 1.993833770751953125e+02 -4.550340771675109863e-01
3.063637695312500000e+02 1.995708770751953125e+02 -4.281564950942993164e-01
3.059622497558593750e+02 1.997476501464843750e+02 -4.012789130210876465e-01
3.055561218261718750e+02 1.999135589599609375e+02 -3.744013309478759766e-01
3.051456909179687500e+02 2.000684967041015625e+02 -3.475237488746643066e-01
3.047312316894531250e+02 2.002123565673828125e+02 -3.206461668014526367e-01
3.043130493164062500e+02 2.003450164794921875e+02 -2.937685847282409668e-01
3.038914794921875000e+02 2.004664001464843750e+02 -2.668910026550292969e-01
3.034667968750000000e+02 2.005764007568359375e+02 -2.400134205818176270e-01
3.030393066406250000e+02 2.006749572753906250e+02 -2.131358385086059570e-01
3.026093139648437500e+02 2.007619781494140625e+02 -1.862582564353942871e-01
3.021771545410156250e+02 2.008374176025390625e+02 -1.593806743621826172e-01
3.016582946777343750e+02 2.009205932617187500e+02 -1.585437506437301636e-01
3.011393737792968750e+02 2.010033416748046875e+02 -1.577068269252777100e-01
3.006203613281250000e+02 2.010856475830078125e+02 -1.568699032068252563e-01
3.001012878417968750e+02 2.011675262451171875e+02 -1.560329794883728027e-01
2.995821533203125000e+02 2.012489776611328125e+02 -1.551960557699203491e-01
2.990629577636718750e+02 2.013299865722656250e+02 -1.543591320514678955e-01
2.985436706542968750e+02 2.014105682373046875e+02 -1.535222083330154419e-01
2.980243225097656250e+02 2.014907073974609375e+02 -1.526852846145629883e-01
2.975049133300781250e+02 2.015704193115234375e+02 -1.518483608961105347e-01
2.969854431152343750e+02 2.016496887207031250e+02 -1.510114371776580811e-01
2.964659118652343750e+02 2.017285308837890625e+02 -1.501745134592056274e-01
2.959462890625000000e+02 2.018069305419921875e+02 -1.493375897407531738e-01
2.954266052246093750e+02 2.018849029541015625e+02 -1.485006660223007202e-01
2.949068603515625000e+02 2.019624328613281250e+02 -1.476637423038482666e-01
2.943870544433593750e+02 2.020395355224609375e+02 -1.468268185853958130e-01
2.938671875000000000e+02 2.021161956787109375e+02 -1.459898948669433594e-01
2.933472595214843750e+02 2.021924285888671875e+02 -1.451529711484909058e-01
2.928272705078125000e+02 2.022682189941406250e+02 -1.443160474300384521e-01
