520.459 200
539.252 189.854
515.045 147.886
519.031 143.94
509.506 124.673
527.711 140.772
538.604 42.6551
520.263 115.207
539.491 195.616
539.479 209.681
536.631 199.743
530.46 111.226
517.22 52.3866
539.151 92.7972
537.414 134.12
524.06 523.839
538.981 184.718
525.689 135.954
522.815 73.3157
531.053 48.5036
515.92 99.9553
522.188 92.2609
531.553 199.951
530.924 253.071
509.513 532.366
519.739 251.45
511.466 258.451
518.48 82.0168
520.25 492.97
509.664 537.55
514.67 490.26
510.338 484.196
529.707 507.823
521.478 68.3829
533.57 32.7428
537.568 326.907
533.614 82.7794
518.5 569.914
521.92 139.663
532.007 70.0663
538.63 55.1115
522.846 555.415
528.367 90.4394
517.25 105.101
509.565 489.195
532.98 136.753
531.83 400.437
525.892 254.05
521.856 126.063
513.387 135.455
526.347 69.5751
518.861 110.177
538.284 174.028
515.624 254.802
528.732 95.707
511.764 61.4945
514.226 94.6316
536.895 508.657
535.12 77.6913
525.426 59.264
530.665 518.268
534.033 97.5274
519.324 135.155
524.75 54.028
513.268 109.474
513.418 495.129
539.469 49.871
528.83 310.542
526.024 64.4073
532.226 131.708
532.716 37.7161
514.141 545.029
523.649 131.106
515.52 116.876
538.505 276.424
521.85 415.059
511.691 144.106
531.754 43.2423
516.744 130.473
538.747 61.4541
539.351 112.761
530.433 405.584
525.595 326.499
536.835 72.4092
509.89 98.9672
509.501 139.137
535.5 147.126
534.486 321.881
517.655 338.781
537.513 513.632
539.286 392.06
539.445 397.227
510.129 45.7316
531.646 277.801
530.99 434.891
539.384 118.508
523.965 49.0179
529.319 258.453
528.621 101.084
530.884 282.924
518.789 549.642
518.884 558.854
521.479 98.8834
524.532 565.87
515.13 456.943
516.976 267.877
533.216 92.248
528.362 287.477
512.328 429.182
538.885 242.262
539.376 481.668
537.952 168.986
539.085 32.4044
533.892 307.412
529.965 512.859
538.705 179.609
531.907 64.6423
530.36 155.73
539.497 203.86
509.599 390.225
534.389 103.108
518.361 34.2162
527.473 315.992
522.779 107.064
531.158 126.507
523.483 33.0596
519.451 508.822
539.385 107.093
528.804 336.107
528.322 369.274
514.325 272.256
512.619 89.5478
532.138 163.503
531.162 523.498
523.421 258.697
521.11 263.453
531.53 534.051
533.21 395.435
536.042 263.46
524.344 274.458
522.696 279.212
520.828 284.62
519.209 290.019
516.456 441.823
525.542 200.067
515.096 511.314
511.177 104.811
520.143 498.13
520.075 503.395
528.181 263.528
521.756 342.065
524.18 391.897
514.389 282.468
513.232 477.507
510.303 131.06
533.799 330.216
528.292 35.0324
537.76 163.416
